sample,super_pop,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
NA20505,EUR,-90.37888,-150.75906,-27.030033,-52.46228,4.576976,4.115834,-33.215137,3.6331193,2.533558,-1.6044873,5.864266,-2.2637181
NA20506,EUR,-93.59147,-144.54597,-22.062107,-49.896732,5.201302,4.0709586,-35.831333,6.6477704,2.8284173,2.408756,9.80018,-4.2318063
NA20507,EUR,-91.18859,-145.80316,-18.930174,-49.604015,9.29961,1.9727172,-31.943417,4.712214,3.2418592,0.96635056,3.9174693,-2.8923128
NA20508,EUR,-91.37057,-146.6599,-21.638151,-47.680115,8.666533,4.3825316,-35.450985,3.3811483,-0.95335495,-3.163599,9.697218,-4.360011
NA20509,EUR,-93.628784,-147.18405,-25.014364,-51.420277,8.669447,4.8353086,-37.247414,3.8261843,-0.85709167,-8.230478,1.9463677,2.8328173
NA20510,EUR,-92.44682,-144.80638,-25.572021,-50.89856,7.0895905,0.15583895,-37.222916,7.169434,1.2625865,1.3943466,3.7028487,1.3401436
NA20511,EUR,-94.04641,-143.91989,-22.058773,-49.79769,9.172371,2.384541,-30.981155,6.885321,6.875318,-2.3287947,10.336413,-8.20354
NA20512,EUR,-95.96183,-145.41714,-23.918674,-51.64518,7.0649853,0.16525961,-34.7965,7.6487856,-0.39341775,-6.6729164,-0.3432872,1.8501943
NA20513,EUR,-92.28308,-145.56787,-25.5195,-50.44599,7.753546,2.3642745,-38.183426,6.4741306,10.436601,0.39322084,2.7867246,-0.2143275
NA20514,EUR,-93.821434,-148.14737,-24.102533,-52.706093,7.4535537,4.1753664,-38.6733,4.675047,-1.6092017,-3.2611654,8.079781,4.429598
NA20515,EUR,-96.073555,-146.38058,-24.859703,-49.25536,5.60553,1.5441319,-29.98612,4.279984,4.093985,-3.180205,-1.4102676,-6.0101733
NA20516,EUR,-93.13186,-144.15186,-22.42692,-53.899364,7.142345,2.3978837,-34.262802,8.760287,2.8120246,-1.9196777,4.6676507,-6.537203
NA20517,EUR,-93.572845,-147.4248,-24.520805,-52.63277,5.879275,2.2279665,-36.855045,3.8281796,0.2118347,-5.381734,8.602815,5.5754995
NA20518,EUR,-94.507805,-147.6606,-25.864574,-49.508514,4.9907823,2.477905,-33.836742,8.303826,1.8149207,-4.141149,4.0412188,-4.643746
NA20519,EUR,-92.04351,-146.25572,-24.411356,-51.79931,7.225695,6.5588923,-37.714767,9.287948,-3.5154414,-3.235962,6.2562447,-2.9961839
NA20520,EUR,-93.291435,-147.18512,-24.752506,-53.599144,6.454455,3.2491443,-31.055996,6.7218833,5.331074,-7.6287403,4.2169247,-1.491168
NA20521,EUR,-91.8234,-148.88408,-24.12185,-51.216827,4.948599,3.3929021,-37.90206,6.014568,1.0688616,-0.25783747,-1.8617332,-3.6734967
NA20522,EUR,-93.27331,-144.97345,-22.746136,-48.026108,8.486872,1.5713638,-34.693684,8.292788,-3.7306025,-2.823033,7.384025,-6.496304
NA20524,EUR,-95.45249,-146.9969,-23.375483,-55.73987,4.5546136,2.6759093,-26.97739,3.150432,2.2120202,-2.8440802,4.108679,-0.8057302
NA20525,EUR,-92.09685,-145.81195,-20.172298,-50.47113,8.817931,3.708913,-35.381634,8.338381,0.69782037,-1.3470141,1.2794696,-1.0258689
NA20527,EUR,-93.09419,-144.60484,-25.157225,-50.69942,6.3609853,4.2448025,-33.861042,7.691603,1.0291944,-2.3819191,3.6718478,1.8240372
NA20528,EUR,-93.51572,-143.50266,-22.550602,-50.34885,6.3811255,4.950354,-32.68714,6.9319043,5.9852467,-0.5181218,0.49992728,3.3104382
NA20529,EUR,-92.15729,-146.86436,-25.985193,-51.012512,6.2689385,4.0478344,-40.402943,6.4660783,3.5314662,-7.3469253,-4.348982,-4.485655
NA20530,EUR,-94.14383,-145.98792,-26.386547,-50.576473,5.038241,2.9262567,-32.911564,5.519118,5.371467,-3.0328102,2.71408,2.436396
NA20531,EUR,-91.28321,-148.85744,-24.862045,-53.196262,8.565967,4.4098325,-39.528664,4.2295833,2.725175,-4.3704066,1.7321037,-1.5432968
NA20532,EUR,-92.354355,-145.11252,-23.789204,-51.241062,7.239438,3.1784973,-35.33328,5.2856836,-1.1893141,-7.6869802,1.0615172,1.3784993
NA20533,EUR,-94.408035,-147.10417,-24.325119,-50.34573,9.773601,3.58977,-39.893326,7.604976,-2.3009067,-4.00414,3.6851742,-3.553625
NA20534,EUR,-91.60525,-145.9779,-23.428354,-50.803776,9.454606,2.5243247,-36.95211,5.7721157,1.4808804,-5.8645577,9.039856,-6.2973475
NA20535,EUR,-93.59008,-148.66422,-26.108442,-51.056843,6.676197,3.368226,-32.675858,6.29832,-2.094476,-4.366783,9.277712,-6.3898687
NA20536,EUR,-94.33641,-145.6116,-24.317593,-52.854908,5.7567315,5.11506,-34.606186,7.4239793,-4.4989433,-7.659281,5.3163743,4.660843
NA20538,EUR,-92.00653,-147.46167,-26.116512,-52.61398,7.070193,3.2520733,-40.979904,10.595718,0.5218124,-0.13373132,0.28240636,3.2570806
NA20539,EUR,-91.78271,-147.3849,-21.76644,-51.725903,7.627013,2.2002897,-39.616352,6.390815,-1.4723095,-2.302964,4.013822,-4.589872
NA20540,EUR,-92.32998,-148.10483,-23.242672,-50.59479,6.6598926,0.9721855,-28.46789,5.689311,0.20953798,2.3452961,7.5733237,-4.4688587
NA20541,EUR,-93.11664,-149.15909,-25.291042,-51.91605,6.3475075,4.448818,-38.79392,5.4185147,7.5101976,-6.242601,1.1412325,3.3467143
NA20542,EUR,-93.10944,-147.03622,-26.301737,-51.51262,8.825817,2.4868112,-34.38029,2.296545,1.0146224,-5.857932,1.076635,-4.241588
NA20543,EUR,-91.48057,-147.04701,-23.896425,-50.46908,9.313343,3.755884,-37.204445,2.6748815,-0.29204628,-4.7889338,2.5524359,-2.470012
NA20544,EUR,-93.58895,-146.35449,-22.14801,-49.523438,7.969884,0.87234217,-33.40949,5.0167127,-0.81806356,-2.8544483,1.2553781,-3.4227762
NA20581,EUR,-93.8384,-147.69397,-25.573433,-50.204712,4.565334,2.427013,-33.488117,6.382533,1.6782299,-0.6980299,-0.35505798,1.0378888
NA20582,EUR,-93.09434,-146.89278,-26.202267,-51.26285,8.6262,0.53739035,-33.20627,4.3340755,7.0013943,-4.7854047,5.701435,0.89496547
NA20585,EUR,-92.32596,-145.9497,-25.071726,-53.029774,8.459727,5.152191,-32.569847,7.0923724,0.22302218,-7.7089257,10.945237,-9.66854
NA20586,EUR,-92.74969,-151.13994,-27.969809,-50.62845,6.552731,2.237717,-35.643272,3.7629497,-2.7434263,-1.671342,1.093233,-3.5476146
NA20587,EUR,-93.316666,-149.02719,-24.388475,-54.7268,5.061397,-0.108478524,-32.590458,6.569688,2.5390708,-2.3440595,3.3578258,0.3638355
NA20588,EUR,-91.882645,-145.6666,-23.843983,-51.53077,7.8327303,3.5624044,-33.74219,6.0244045,0.36152837,-1.2687215,8.598995,-6.9663606
NA20589,EUR,-92.07896,-148.02484,-24.26626,-49.798058,3.263693,2.3408368,-38.254013,4.5118284,2.7009861,-4.561975,4.3344646,1.5170679
NA20752,EUR,-92.77898,-149.06448,-22.469122,-50.376095,7.3501062,3.5201004,-41.875217,6.857828,1.9691257,-7.689661,4.905878,-0.6344689
NA20753,EUR,-92.47283,-146.42352,-23.371765,-53.929455,7.601761,4.165982,-35.29501,5.378173,2.7095742,-2.7936265,2.1840956,2.8107576
NA20754,EUR,-93.103226,-143.89906,-24.554945,-49.049854,8.316457,5.83945,-34.69702,6.1722736,0.7257553,-3.1396315,5.726545,-3.1656003
NA20755,EUR,-91.98852,-149.10266,-21.231298,-51.86308,7.056136,2.5764031,-37.621525,8.666134,3.0847883,-5.418893,5.5229144,0.62223315
NA20756,EUR,-90.59776,-145.26631,-20.580006,-50.487263,7.339467,5.6880193,-29.94885,4.7002964,-1.0901774,-5.2958527,-1.3230133,-1.3367194
NA20757,EUR,-92.97521,-146.57506,-24.625957,-51.64779,3.7904513,4.379837,-34.01316,5.1444907,0.12829761,-7.991392,3.2821047,-1.9720823
NA20758,EUR,-93.90646,-145.10448,-20.462648,-49.418972,3.6265748,1.7316676,-27.590374,6.1736817,4.78996,-4.3437104,5.153934,2.403095
NA20759,EUR,-92.49,-145.7706,-22.698984,-50.257973,7.472877,2.8161862,-33.529804,4.737096,-4.18733,-6.9078183,10.598113,-3.415608
NA20760,EUR,-94.26994,-146.16458,-23.085493,-51.052967,6.183245,1.7826312,-28.878447,4.8806396,7.275328,1.1793294,-2.535425,-4.060993
NA20761,EUR,-95.00837,-147.00722,-21.580603,-52.239662,6.2549024,3.3176908,-35.354507,6.402361,7.955899,-3.2361786,6.208933,-6.105667
NA20762,EUR,-91.9119,-149.47304,-24.301767,-51.125828,11.126545,3.7474017,-35.444935,7.3191724,-6.6628647,-4.7126236,3.4897895,-0.23238958
NA20763,EUR,-95.12227,-146.0809,-22.440865,-54.087646,6.0362225,2.6130104,-32.679653,3.2200835,-0.08115949,-2.4598842,-2.2113154,-0.013988532
NA20764,EUR,-91.00529,-144.5894,-24.708445,-52.524586,5.4729533,1.9834523,-33.766697,5.422944,-0.69774896,-3.3361228,3.9589477,-3.929692
NA20765,EUR,-91.32467,-146.13164,-23.135384,-49.76979,7.6757145,2.5763292,-36.8325,3.6698027,-2.4989507,-5.024622,-1.6978834,-4.8732934
NA20766,EUR,-92.09768,-145.89267,-21.141682,-47.245193,6.9051538,3.582512,-32.00541,7.5708294,3.433464,3.469794,2.820985,-4.043006
NA20767,EUR,-92.86065,-145.37393,-24.18038,-49.664677,8.463985,4.6145906,-29.887024,6.933949,4.699627,-3.1425328,-0.4105082,-2.562319
NA20768,EUR,-94.52985,-147.75446,-25.326527,-48.9789,4.384046,3.1304762,-32.581326,7.3466697,5.238253,-2.2385468,5.978841,0.7517384
NA20769,EUR,-92.35119,-149.63614,-22.790535,-51.846893,8.469019,0.17168555,-36.396896,5.480532,3.254343,-3.5785563,-7.7780385,-0.6973319
NA20770,EUR,-90.73845,-146.09903,-22.116186,-48.15101,7.0384827,4.0812254,-33.090458,5.333324,2.9247713,0.7498239,-0.071973644,1.1317574
NA20771,EUR,-91.896545,-149.04465,-24.007923,-54.58769,5.16219,3.9132805,-34.790867,3.263504,1.5012223,-5.1751523,4.1344686,3.7804868
NA20772,EUR,-93.622406,-148.33742,-24.253979,-51.7689,7.4915376,3.0908718,-39.106285,7.50571,4.071162,-7.3062606,4.1525745,3.1610503
NA20773,EUR,-95.98798,-145.98407,-20.158289,-49.206196,4.9035296,1.8543649,-30.710663,5.1646447,4.344693,-3.5580277,2.2063878,-2.8815322
NA20774,EUR,-91.97609,-147.37732,-20.30078,-49.024204,8.190355,2.987584,-39.001858,6.6436934,-0.36341926,-3.2887385,-4.569743,-0.72957
NA20775,EUR,-93.12299,-145.76247,-21.821846,-49.837284,5.440649,2.5351102,-27.80195,3.0558202,1.6027138,-1.7956173,6.0846887,0.009805419
NA20778,EUR,-92.85634,-146.89944,-23.571144,-52.931793,5.478251,0.8384834,-32.803238,6.0545325,2.7074816,-0.6552909,3.999753,-4.537789
NA20783,EUR,-93.07955,-149.25468,-23.107733,-50.96598,6.7223597,4.32686,-33.446766,7.308163,3.6489568,-2.8313053,1.5127856,-1.7270741
NA20785,EUR,-92.98141,-146.34619,-23.686626,-52.661205,6.877961,3.2367425,-30.59568,4.685301,-0.4971687,-1.9917228,6.3819885,-8.743812
NA20786,EUR,-93.177925,-145.47958,-25.082468,-49.35279,10.426926,4.394634,-39.2729,5.070145,4.8278255,-4.43164,4.2619424,-1.2971593
NA20787,EUR,-91.42791,-148.19835,-22.848938,-52.40927,7.972225,4.617305,-40.077515,7.391506,-3.2827923,-9.415291,1.676325,-7.292528
NA20790,EUR,-91.38041,-148.0184,-23.400558,-54.81928,8.0603695,0.52093023,-35.372322,8.2640085,-0.17060776,-3.835517,3.171562,1.0467124
NA20792,EUR,-96.43963,-144.61075,-24.901327,-50.15592,6.888577,1.5767213,-32.079735,7.5549383,-1.3310785,0.8992956,5.2081556,-6.965752
NA20795,EUR,-91.27476,-147.62796,-23.763767,-51.00974,6.590901,4.1375065,-37.814754,4.6382117,4.835006,-5.969732,-2.4738805,-0.5789412
NA20796,EUR,-92.3497,-149.9531,-23.653929,-51.2097,8.380129,1.9329679,-34.669785,2.5403821,0.48084334,-4.2331266,4.2352843,1.0173409
NA20797,EUR,-91.725075,-144.85765,-21.466482,-49.905872,7.8699193,3.3097365,-31.12218,3.8445363,1.9874779,0.12269984,-4.0728416,2.8294768
NA20798,EUR,-93.76567,-146.90065,-23.269634,-52.141907,5.6750946,2.2657166,-36.016712,6.1590962,1.705593,0.97670436,0.281983,1.6007487
NA20799,EUR,-94.5198,-146.05215,-24.905409,-52.37054,9.8834,3.4714117,-38.925575,6.7008953,1.6021817,-5.178557,-0.1366884,-3.626047
NA20800,EUR,-92.69299,-148.69661,-23.642843,-50.15266,11.223084,2.825402,-35.504486,8.186259,-0.25692892,-5.9718056,4.346886,-0.94654137
NA20801,EUR,-92.62046,-148.21992,-24.689762,-50.268963,5.671915,5.9923506,-33.38876,3.7230487,-0.9602159,-7.9900117,3.2869887,-0.63136446
NA20802,EUR,-91.97906,-145.21063,-24.115664,-54.56767,7.8870716,3.0850677,-39.6832,8.461074,3.601357,-4.6313086,-4.03955,-6.6999135
NA20803,EUR,-92.74796,-150.46399,-22.67986,-50.047867,8.461846,3.486553,-34.006496,6.770562,6.782144,-0.10361136,10.981067,-8.856954
NA20804,EUR,-92.484375,-146.5081,-21.920092,-51.295326,6.271274,1.3105586,-34.49623,5.095795,3.0211961,1.1882873,4.4067097,0.2557151
NA20805,EUR,-92.66833,-150.90984,-25.807657,-55.767525,6.584063,2.1265159,-38.131824,9.271285,-4.956625,-5.8987694,6.976116,3.4501116
NA20806,EUR,-93.04646,-147.51404,-24.669186,-51.990097,7.6601624,2.4826982,-37.611565,6.403983,2.3986595,-2.3943336,1.2134409,-6.550933
NA20807,EUR,-94.53954,-146.55861,-24.370625,-51.89226,5.7491894,3.2169685,-31.137714,5.33523,-2.6100988,-3.533505,0.4558495,-4.237433
NA20808,EUR,-93.2755,-144.03046,-25.083408,-50.001385,6.5666804,3.792032,-37.086292,6.9815345,4.434003,-3.0895262,7.3084683,-1.9095789
NA20809,EUR,-92.59095,-146.4068,-22.42921,-53.742558,7.8590784,2.3631783,-35.375656,5.7003527,2.1263354,-3.6986694,9.742442,-5.436501
NA20810,EUR,-92.797195,-146.93184,-23.981848,-49.017212,5.8361955,3.5674405,-40.326748,6.1852064,1.813665,-3.6831756,5.5831156,-0.36476123
NA20811,EUR,-90.151306,-147.23625,-24.162235,-48.148804,9.949262,3.2732172,-33.99919,6.8871746,5.578263,-1.2181536,-0.97695374,4.615942
NA20812,EUR,-95.32,-146.55486,-26.815172,-48.84347,4.7576776,3.9053626,-32.946068,7.1664267,2.432122,-1.2489395,5.4416785,-4.9097605
NA20813,EUR,-90.839035,-148.30318,-22.819984,-47.3283,8.902259,4.0838895,-33.43813,5.22231,4.3604674,1.0133829,6.4948287,-0.56807566
NA20814,EUR,-91.546425,-146.39879,-24.140417,-51.046913,5.565152,2.1760416,-35.976517,5.6560264,1.6017404,-5.424821,3.9454525,-0.1106511
NA20815,EUR,-91.35641,-145.20247,-25.219719,-53.172806,9.732668,0.32121658,-34.0112,6.659254,0.6850674,-0.930458,5.4344263,-3.186025
NA20818,EUR,-95.12801,-145.495,-22.10346,-49.837925,7.4996204,2.5328496,-36.11866,8.24388,6.950896,-3.4764283,10.546784,-2.7532866
NA20819,EUR,-93.984665,-142.63335,-21.182535,-49.518795,6.3381553,2.1897082,-27.092913,5.8437343,4.9377894,-5.976914,8.675375,-0.7515523
NA20821,EUR,-93.10871,-143.27374,-23.534887,-46.41845,8.123976,2.2414856,-35.368813,4.9270687,8.4586115,-7.507506,1.8797158,-2.3030984
NA20822,EUR,-93.226425,-143.30817,-24.412336,-50.331417,5.0224514,0.06840055,-33.212437,5.9343014,0.14159611,-5.289667,2.374687,0.036782146
NA20826,EUR,-93.90199,-147.82584,-21.920914,-50.620914,8.530077,3.3573925,-32.753986,3.660307,5.770959,-1.9558038,3.7096782,-0.9868392
NA20827,EUR,-94.24775,-148.5974,-22.846363,-50.58746,3.4624786,3.5072768,-30.185358,6.439902,6.2537384,0.38179633,1.5996909,-1.21729
NA20828,EUR,-90.62465,-145.57043,-21.975458,-49.389828,7.185551,4.416635,-37.876133,7.5052123,4.73538,-2.1633964,8.248124,1.5982445
NA20832,EUR,-90.54859,-144.17642,-23.821342,-51.059566,6.3906837,2.3410952,-35.877235,9.578949,-2.2302244,-3.5855052,6.3259945,2.8668823
NA20845,SAS,-95.05533,-49.19777,92.849785,36.539215,-0.97959256,1.0699581,1.3606054,0.017366152,0.34766373,-4.3347974,7.492813,-2.13866
NA20846,SAS,-96.882324,-56.46994,93.023766,34.70583,0.60107774,-0.5890226,3.4882393,1.3504165,18.813005,-0.50376534,4.8610253,-2.6971953
NA20847,SAS,-96.51525,-43.915386,112.31016,49.577988,-0.8724996,-0.40600604,2.0695179,1.345626,94.35773,-0.10890836,-5.3849797,2.6912253
NA20849,SAS,-95.94502,-43.746967,111.40793,46.395775,-2.0920005,-1.5837864,3.5779212,1.46922,80.59302,-0.019209962,-9.439247,11.524828
NA20850,SAS,-99.67762,-65.267685,74.36345,24.213387,-2.0350978,0.14625521,5.998701,-0.3935512,4.9424872,6.395869,12.310412,0.070346594
NA20851,SAS,-95.895195,-40.47702,111.36215,45.77714,-2.58198,-2.3462596,2.6565614,0.99324155,81.71259,1.8906484,-6.674762,-2.3259134
NA20852,SAS,-97.68646,-52.268665,92.25156,33.169613,-0.5180789,1.7180935,5.639159,-1.2079271,9.144869,2.2140539,4.4931664,-4.001489
NA20853,SAS,-96.10377,-42.8121,110.17422,49.356518,-0.3112026,-1.5653495,2.4540572,0.9765251,81.03186,0.52180016,-6.844669,3.7373815
NA20854,SAS,-97.28578,-56.18959,89.93374,31.84449,-3.3165717,-0.4980949,1.7622981,-0.8119532,5.0518703,4.6169033,1.3795193,-4.0463495
NA20856,SAS,-97.79648,-46.27764,111.013664,44.050213,0.2755343,-1.1831224,5.0421166,3.245569,85.17524,-7.4638014,1.825687,4.7495704
NA20858,SAS,-95.79276,-75.257225,66.32567,22.9472,0.65177786,1.6778771,-1.176109,1.1908191,7.3286138,0.71469414,14.28977,-9.637709
NA20859,SAS,-97.196846,-42.351048,112.83298,44.337994,-1.5169702,1.0824062,0.85426587,2.1882117,91.85248,-1.3867646,-8.138966,1.283503
NA20861,SAS,-97.68229,-41.57411,111.83055,50.362778,-4.6181,-1.413887,3.9199245,1.2243693,85.499916,0.93842185,-7.7314224,2.8247883
NA20862,SAS,-97.92976,-68.04311,72.82685,25.3185,-1.2101591,-2.043104,8.360678,-0.38578072,7.713109,5.7004604,6.491369,-4.6859627
NA20863,SAS,-96.00624,-42.257336,111.34358,44.555397,-0.6314529,-0.12812224,1.8944458,-1.3838191,85.736855,-6.2569895,1.2687358,1.8834345
NA20864,SAS,-96.766846,-60.143826,83.92437,30.882912,-0.69507843,-0.31290013,1.211792,2.4859698,-8.401563,1.2857904,25.68775,-23.739513
NA20866,SAS,-96.63174,-52.159447,94.928,37.509262,-2.5067573,1.4062117,5.6214666,-0.61664027,11.205596,-1.6423291,10.327013,-0.823253
NA20867,SAS,-95.96378,-44.15558,111.62615,43.9117,-4.6172476,-0.30417868,1.1827347,0.7918234,80.97067,-2.077784,-4.214973,1.896954
NA20868,SAS,-97.04431,-39.362854,117.699715,50.278618,-3.5791771,1.2293713,2.3833265,-0.26197633,83.883965,-1.7375764,-6.0821857,3.3486273
NA20869,SAS,-98.06268,-41.33636,112.35736,49.528534,-2.052805,-1.596753,0.4163382,2.350554,87.798706,-0.05079007,-1.9922161,-0.99432474
NA20870,SAS,-95.63647,-74.23497,63.694202,19.524937,-3.1430151,-0.57270503,1.4012254,-0.65271485,2.7584941,2.090876,12.704954,-14.423129
NA20872,SAS,-96.47112,-68.52592,78.08637,29.420143,1.826806,-0.47592026,-2.301202,0.076757304,8.104651,5.3684626,13.590851,-8.62398
NA20874,SAS,-95.64913,-46.6624,92.88807,33.547657,-2.2978735,2.4555748,4.339801,0.07351003,-1.8423662,5.4970617,1.4294984,-2.2291675
NA20875,SAS,-96.701805,-42.399963,117.73278,47.957664,-2.276887,-1.7070366,6.823117,0.21585584,78.519646,-2.9975913,-5.812863,-0.23944649
NA20876,SAS,-94.924675,-44.639507,108.64823,48.032272,-3.2452629,-2.0847948,0.94958806,-0.5062105,83.08453,-1.9663675,-8.955265,3.7899184
NA20877,SAS,-95.808044,-43.88922,112.68689,47.66702,-1.9803108,-1.7740573,2.749599,-0.45099396,91.096855,-2.5531964,-11.633065,2.9080827
NA20878,SAS,-99.60952,-42.534874,111.06739,45.488945,-2.315544,-0.6206606,1.6953458,0.6092713,82.24565,1.9063224,2.6086338,-1.3022665
NA20881,SAS,-96.79066,-66.072876,82.75031,28.648323,-4.3139386,0.022777298,2.5533836,-4.8862824,-6.5901933,7.7068167,3.8876705,-10.109904
NA20882,SAS,-97.268425,-57.19677,84.96663,31.300694,-0.6681531,-1.6458315,8.451208,1.9209361,-8.012679,-0.96441823,48.868855,-55.782543
NA20884,SAS,-94.69471,-36.64773,116.02215,48.04302,-0.827768,-3.699069,2.0027776,-1.8165497,74.13964,4.233158,-6.0225186,8.894449
NA20885,SAS,-97.012985,-56.71014,85.08382,29.495012,0.7441674,-2.134102,2.7572875,1.7044642,-4.183981,4.9067364,11.495464,-7.5825176
NA20886,SAS,-96.34544,-59.37012,81.33742,28.649197,-2.4390645,2.5812228,5.59026,-0.7943505,4.998178,6.685264,12.2746725,-8.444033
NA20887,SAS,-96.76465,-46.68751,100.1092,38.548912,-1.2133087,-1.3791956,4.3101416,-0.58252376,-2.6673012,0.5165421,0.408501,-3.01455
NA20888,SAS,-97.50797,-39.37991,112.59406,45.759533,-5.6219273,-0.6118597,-2.6141822,0.07716145,80.63392,-3.7126856,-4.6150284,-2.349347
NA20889,SAS,-95.002396,-47.087486,112.79118,45.62743,-2.4134264,1.6887418,-0.59332466,3.7298532,81.98872,-0.9345344,0.25764686,2.270856
NA20890,SAS,-95.11977,-60.6861,81.35613,32.519688,-2.6518397,-0.84069985,2.9166598,-1.1241853,-6.7733545,-0.6329131,5.5293674,-13.296791
NA20891,SAS,-97.20293,-59.77473,84.48781,29.25425,-0.12159694,-1.4232177,3.609357,4.578779,-13.922379,1.1465166,46.15242,-51.81583
NA20892,SAS,-97.21702,-41.226463,110.47148,45.586575,-2.1723607,0.6392328,-2.9970202,2.2662113,80.65925,-1.98841,-1.0199,0.8624458
NA20894,SAS,-95.47381,-55.140553,92.724945,35.693665,0.79812795,0.55144966,0.060386635,0.12388599,10.353516,-0.30587682,4.5337076,-4.3648696
NA20895,SAS,-98.67901,-52.53781,92.85383,35.444828,0.42761266,-2.2437143,3.241879,0.34247607,6.010799,1.3045827,8.565618,-3.331382
NA20896,SAS,-98.43415,-38.517006,115.00383,47.093315,-1.996574,-0.29426235,1.429216,0.55158067,82.30761,-0.97053117,-12.973156,7.220406
NA20897,SAS,-97.77554,-25.182638,114.55494,45.779354,-3.663141,0.20197786,-1.8504325,-1.2199223,-10.708036,-1.1252371,-8.703271,-1.7589899
NA20899,SAS,-97.68973,-41.506264,113.13484,45.2002,-4.287493,-2.7868297,2.948804,0.76684666,79.86306,-0.67446697,-5.2540817,-3.6269152
NA20900,SAS,-97.849365,-59.656067,84.047264,30.831053,1.4442636,-2.191868,5.5141535,2.3976147,-12.997979,-0.5729899,62.69433,-76.42832
NA20901,SAS,-95.020386,-49.00555,97.40855,39.751297,0.5261666,-0.18516514,2.3845248,2.792132,-1.9945242,1.3172916,8.310293,1.9186542
NA20902,SAS,-97.17848,-40.18922,116.99094,49.04228,-1.8855957,-1.9375242,2.210766,0.6441045,93.804,-3.8129065,-6.5121837,-1.0348508
NA20903,SAS,-95.69075,-50.8248,97.85827,37.35984,-1.0416477,3.2559655,1.7006593,1.1956407,9.169202,-0.53243583,6.241482,-3.376693
NA20904,SAS,-98.20243,-69.56766,70.99825,25.980108,1.3644962,-1.3255273,4.154191,0.8404962,-0.019334339,3.7830796,8.201819,-1.975332
NA20905,SAS,-96.31694,-45.59966,105.72684,40.07261,-3.316484,-0.103890285,5.2720675,2.7173991,3.596918,-2.7365437,1.1616453,-4.926445
NA20906,SAS,-96.25895,-31.425137,111.9182,45.730953,2.421464,-1.1077247,1.9875667,1.2581118,-16.187216,-5.9026694,0.812823,-1.1704491
NA20908,SAS,-96.026566,-34.656624,108.237206,45.246227,-0.46661365,0.04405758,1.9758773,-0.9420183,-16.476236,-1.5047948,-7.400377,4.449588
NA20910,SAS,-94.03891,-69.51165,74.48938,25.430653,-1.4068887,0.38127306,7.9951477,-0.9039164,6.72406,0.89536196,15.983188,-2.9055543
NA20911,SAS,-95.34129,-42.5266,109.817215,44.01988,-1.7021298,-0.36638856,-2.4604552,0.7555287,81.981186,1.7719128,-13.027343,6.7772355
NA21086,SAS,-97.69591,-38.823017,113.93832,44.33966,-4.581699,-3.0284343,3.297339,-1.4014795,71.73116,-2.3202078,-3.7147906,-0.046554863
NA21087,SAS,-97.63362,-41.70354,111.28408,48.71757,-2.5353694,-2.3341446,4.778626,0.3853736,69.54281,-3.2441308,-6.422626,2.0115366
NA21088,SAS,-97.87626,-44.415745,108.14682,44.73049,-2.6474757,1.458381,6.652514,0.17449425,77.752556,2.0434651,0.08733381,0.71311647
NA21089,SAS,-96.814575,-45.20373,111.89301,44.15543,-2.5613704,-1.6323806,2.166804,2.0882955,91.63815,-1.2406223,-2.8687327,-3.6785984
